defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
WBPhenotype:0000229	small	WBbt:0007833	organism
WBPhenotype:0001792	nuclei small	GO:0005634	nucleus
WBPhenotype:0001945	oocytes small	WBbt:0006797	oocyte
WBPhenotype:0001957	gonad small	WBbt:0005175	gonad
