defined_class	defined_class_label	biological_process	biological_process_label
WBPhenotype:0000356	spermatogenesis delayed	GO:0007283	spermatogenesis
WBPhenotype:0000404	delayed hatching	GO:0035188	hatching
WBPhenotype:0000442	larval development retarded	GO:0002164	larval development
WBPhenotype:0000848	developmental delay	GO:0032502	developmental process
WBPhenotype:0000318	cell cycle delayed	GO:0007049	cell cycle
