defined_class	defined_class_label	biological_process	biological_process_label
WBPhenotype:0000244	apoptotic arrest	GO:0006915	apoptotic process
WBPhenotype:0000867	embryonic arrest	GO:0009790	embryo development
WBPhenotype:0001392	cell cycle arrest	GO:0007049	cell cycle
WBPhenotype:0001262	vulval development incomplete	GO:0040025	vulval development
